"reserve_id","hotel_id","customer_id","reserve_datetime","checkin_date","checkin_time","checkout_date","people_num","total_price"
r1394,h_134,c_340,2017-04-19 17:20:31,2017-04-22,11:00:00,2017-04-23,4,270400
r1395,h_192,c_340,2017-07-23 14:47:00,2017-08-21,12:30:00,2017-08-23,3,90000
r1396,h_78,c_340,2017-09-04 10:35:33,2017-09-13,09:00:00,2017-09-15,3,64200
r1397,h_194,c_341,2016-06-11 19:56:50,2016-06-22,09:00:00,2016-06-23,1,9900
r1398,h_239,c_341,2016-11-21 20:45:51,2016-11-22,11:30:00,2016-11-23,1,56500
r1399,h_245,c_341,2017-02-22 18:43:33,2017-03-02,10:30:00,2017-03-03,3,41400
r1400,h_262,c_341,2017-04-15 20:44:34,2017-05-13,11:00:00,2017-05-14,3,57000
r1401,h_5,c_341,2017-07-02 12:39:23,2017-07-07,10:30:00,2017-07-10,3,121500
r1402,h_65,c_341,2017-09-03 09:59:42,2017-10-02,12:00:00,2017-10-05,4,100800
r1403,h_105,c_342,2016-05-21 02:03:27,2016-05-30,11:30:00,2016-06-02,1,30900
r1404,h_5,c_342,2016-06-29 02:07:42,2016-07-08,10:00:00,2016-07-11,3,121500
r1405,h_57,c_342,2016-07-26 02:21:50,2016-07-26,12:30:00,2016-07-28,4,328000
r1406,h_157,c_342,2016-10-24 13:37:15,2016-11-02,10:30:00,2016-11-04,1,69200
r1407,h_283,c_342,2017-02-13 06:36:19,2017-03-01,09:30:00,2017-03-04,2,121800
r1408,h_184,c_342,2017-06-29 23:32:24,2017-07-06,09:30:00,2017-07-08,3,119400
r1409,h_44,c_343,2016-05-15 07:57:53,2016-06-14,11:30:00,2016-06-16,1,9800
r1410,h_254,c_343,2016-09-03 07:18:07,2016-09-09,09:00:00,2016-09-12,1,15000
r1411,h_104,c_343,2017-01-11 16:40:17,2017-01-29,10:00:00,2017-02-01,1,126600
r1412,h_19,c_343,2017-04-30 06:02:55,2017-05-26,11:00:00,2017-05-28,4,96000
r1413,h_268,c_343,2017-07-13 02:21:32,2017-07-21,10:30:00,2017-07-22,4,81600
r1414,h_71,c_343,2017-12-14 12:03:07,2017-12-21,12:30:00,2017-12-23,1,46000
r1415,h_166,c_344,2016-02-22 23:22:04,2016-02-22,12:30:00,2016-02-23,2,33200
r1416,h_289,c_345,2016-04-01 10:54:13,2016-04-14,09:30:00,2016-04-15,1,20100
r1417,h_118,c_345,2016-06-23 07:00:17,2016-06-23,11:00:00,2016-06-24,1,10800
r1418,h_122,c_345,2016-08-07 15:45:08,2016-08-12,12:00:00,2016-08-14,2,26800
r1419,h_45,c_346,2016-05-09 06:54:14,2016-05-23,11:00:00,2016-05-24,2,20000
r1420,h_274,c_346,2016-05-31 09:53:05,2016-06-30,10:30:00,2016-07-01,2,31400
r1421,h_85,c_346,2016-07-24 23:30:08,2016-08-13,10:00:00,2016-08-14,1,21500
r1422,h_145,c_346,2016-08-21 00:41:00,2016-09-11,09:30:00,2016-09-14,4,225600
r1423,h_229,c_346,2016-12-29 08:20:50,2017-01-27,09:30:00,2017-01-29,3,44400
r1424,h_88,c_346,2017-04-22 04:39:57,2017-05-13,09:30:00,2017-05-14,4,97200
r1425,h_156,c_346,2017-06-11 09:38:48,2017-06-26,09:00:00,2017-06-28,3,110400
r1426,h_47,c_347,2016-02-28 17:27:23,2016-03-04,09:00:00,2016-03-07,2,69600
r1427,h_22,c_347,2016-09-02 13:09:25,2016-09-08,12:00:00,2016-09-11,2,64200
r1428,h_79,c_347,2016-09-29 17:48:02,2016-10-05,12:00:00,2016-10-07,1,40000
r1429,h_149,c_347,2016-10-19 22:17:17,2016-11-16,11:30:00,2016-11-19,3,230400
r1430,h_258,c_348,2016-05-28 18:59:31,2016-06-01,10:30:00,2016-06-04,4,88800
r1431,h_68,c_348,2016-08-03 18:51:53,2016-08-26,09:30:00,2016-08-28,3,51600
r1432,h_173,c_348,2016-10-05 09:40:08,2016-11-04,11:30:00,2016-11-06,2,160000
r1433,h_219,c_348,2017-04-08 03:19:47,2017-04-25,10:00:00,2017-04-28,1,30900
r1434,h_113,c_349,2016-01-09 05:34:22,2016-01-23,12:00:00,2016-01-25,3,115800
r1435,h_299,c_349,2016-06-04 16:26:41,2016-06-26,09:00:00,2016-06-29,4,290400
r1436,h_91,c_349,2016-12-01 03:42:42,2016-12-26,10:00:00,2016-12-28,1,92000
r1437,h_96,c_349,2017-05-25 22:27:50,2017-06-07,09:30:00,2017-06-08,2,14800
r1438,h_154,c_349,2017-11-13 21:08:29,2017-12-08,09:30:00,2017-12-10,4,77600
r1439,h_296,c_351,2016-01-29 04:40:29,2016-02-28,09:30:00,2016-03-01,2,68800
r1440,h_194,c_351,2016-06-20 14:07:44,2016-07-13,10:00:00,2016-07-15,3,59400
r1441,h_107,c_351,2016-10-15 03:14:41,2016-10-20,09:30:00,2016-10-21,3,56400
r1442,h_212,c_351,2016-11-21 21:54:57,2016-12-11,11:30:00,2016-12-13,2,49200
r1443,h_156,c_351,2017-03-01 01:03:35,2017-03-02,11:30:00,2017-03-04,4,147200
r1444,h_297,c_351,2017-03-10 08:25:54,2017-03-26,10:00:00,2017-03-27,2,60000
r1445,h_56,c_351,2017-05-16 05:57:29,2017-06-02,10:00:00,2017-06-05,4,382800
r1446,h_6,c_353,2016-01-10 20:09:08,2016-01-27,10:30:00,2016-01-28,2,99000
r1447,h_159,c_353,2016-04-19 01:08:21,2016-04-23,12:00:00,2016-04-26,2,388200
r1448,h_2,c_353,2016-09-29 20:11:03,2016-10-21,12:00:00,2016-10-22,1,26400
r1449,h_257,c_354,2016-05-20 15:05:16,2016-06-18,12:00:00,2016-06-19,2,16000
r1450,h_283,c_354,2016-10-05 22:59:01,2016-10-26,09:00:00,2016-10-27,2,40600
r1451,h_35,c_354,2017-01-20 16:13:45,2017-02-15,09:30:00,2017-02-16,4,14000
r1452,h_114,c_354,2017-07-28 08:03:15,2017-08-13,09:30:00,2017-08-14,2,38400
r1453,h_285,c_354,2017-12-13 23:25:26,2017-12-26,10:00:00,2017-12-29,1,35700
r1454,h_255,c_354,2018-04-07 22:39:53,2018-04-13,11:00:00,2018-04-15,4,308000
r1455,h_268,c_355,2016-01-14 10:44:10,2016-02-03,10:00:00,2016-02-05,2,81600
r1456,h_28,c_355,2016-03-29 00:21:00,2016-04-22,12:30:00,2016-04-25,2,34200
r1457,h_78,c_356,2016-04-22 13:38:06,2016-05-06,09:00:00,2016-05-09,1,32100
r1458,h_197,c_356,2016-08-09 02:52:07,2016-08-11,11:00:00,2016-08-13,4,32000
r1459,h_215,c_356,2016-12-14 20:36:44,2016-12-28,11:30:00,2016-12-30,2,61600
r1460,h_37,c_357,2016-04-17 10:36:28,2016-05-08,12:30:00,2016-05-09,4,100400
r1461,h_251,c_358,2016-01-26 02:26:54,2016-02-12,09:00:00,2016-02-15,1,17100
r1462,h_81,c_358,2016-06-16 22:59:34,2016-07-14,09:30:00,2016-07-17,1,37200
r1463,h_67,c_358,2016-10-18 01:28:17,2016-11-05,11:00:00,2016-11-06,1,31800
r1464,h_26,c_359,2016-01-14 09:42:07,2016-02-05,09:30:00,2016-02-06,4,199600
r1465,h_79,c_359,2016-02-18 09:58:03,2016-02-18,09:30:00,2016-02-20,4,160000
r1466,h_138,c_359,2016-03-10 07:15:27,2016-03-29,09:00:00,2016-03-30,2,19200
r1467,h_108,c_359,2016-08-20 15:45:43,2016-08-22,09:00:00,2016-08-23,1,8600
r1468,h_3,c_359,2016-12-29 12:25:31,2017-01-23,11:00:00,2017-01-25,4,330400
r1469,h_152,c_359,2017-03-09 17:41:26,2017-03-14,10:30:00,2017-03-17,1,50700
r1470,h_288,c_360,2016-06-26 00:35:07,2016-07-03,10:30:00,2016-07-05,1,36200
r1471,h_144,c_361,2016-01-24 02:08:44,2016-02-16,12:00:00,2016-02-17,4,40000
r1472,h_117,c_361,2016-07-15 17:41:49,2016-08-05,11:00:00,2016-08-08,4,176400
r1473,h_170,c_361,2016-10-15 14:40:10,2016-11-09,09:00:00,2016-11-10,4,98800
r1474,h_201,c_361,2017-01-09 01:19:54,2017-01-21,09:00:00,2017-01-22,3,26700
r1475,h_175,c_362,2016-01-08 10:26:02,2016-01-28,09:30:00,2016-01-29,2,38000
r1476,h_111,c_362,2016-02-16 18:23:36,2016-03-09,11:30:00,2016-03-12,4,523200
r1477,h_165,c_362,2016-03-18 04:22:29,2016-04-01,10:30:00,2016-04-04,2,106800
r1478,h_287,c_362,2016-08-07 14:19:07,2016-08-10,12:00:00,2016-08-11,4,58000
r1479,h_247,c_364,2016-01-13 14:39:31,2016-01-21,12:30:00,2016-01-22,2,142400
r1480,h_198,c_364,2016-05-24 07:29:40,2016-06-22,11:00:00,2016-06-23,3,57900
r1481,h_116,c_364,2016-09-17 17:45:39,2016-10-11,11:30:00,2016-10-13,4,107200
r1482,h_131,c_364,2017-03-10 20:24:03,2017-03-18,12:30:00,2017-03-21,1,41700
r1483,h_148,c_364,2017-06-24 23:46:58,2017-07-09,10:00:00,2017-07-10,2,19600
r1484,h_179,c_365,2016-03-28 10:57:39,2016-04-15,10:00:00,2016-04-16,1,5600
r1485,h_225,c_365,2016-04-22 09:19:05,2016-04-24,09:00:00,2016-04-26,1,14400
r1486,h_252,c_365,2016-09-13 19:49:25,2016-10-03,12:00:00,2016-10-04,2,44400
r1487,h_88,c_365,2017-01-07 18:43:02,2017-02-05,09:30:00,2017-02-06,3,72900
r1488,h_191,c_366,2016-03-27 19:14:10,2016-04-19,11:00:00,2016-04-20,1,41300
r1489,h_29,c_366,2016-09-17 20:05:29,2016-10-16,12:30:00,2016-10-19,2,55800
r1490,h_87,c_366,2016-12-23 19:31:27,2017-01-14,11:30:00,2017-01-15,4,24800
r1491,h_64,c_366,2017-02-09 12:06:48,2017-02-23,10:30:00,2017-02-25,1,32000
r1492,h_105,c_366,2017-06-22 12:16:15,2017-06-26,10:00:00,2017-06-29,1,30900
r1493,h_209,c_366,2017-11-29 09:51:31,2017-12-13,11:00:00,2017-12-14,4,68800
r1494,h_298,c_366,2017-12-20 23:26:53,2018-01-01,10:00:00,2018-01-02,4,39200
r1495,h_43,c_366,2018-01-17 22:28:29,2018-02-02,09:00:00,2018-02-03,2,36200
r1496,h_231,c_367,2016-05-04 13:11:26,2016-05-16,12:00:00,2016-05-19,3,131400
r1497,h_35,c_368,2016-06-24 09:59:37,2016-07-24,10:00:00,2016-07-25,4,14000
r1498,h_118,c_368,2017-01-17 18:01:02,2017-01-31,09:00:00,2017-02-02,2,43200
r1499,h_136,c_368,2017-04-27 11:06:08,2017-05-21,12:30:00,2017-05-22,2,41400
r1500,h_238,c_369,2016-06-27 19:47:10,2016-07-18,11:30:00,2016-07-19,1,8800
r1501,h_167,c_369,2016-12-01 15:17:47,2016-12-01,11:30:00,2016-12-04,1,83700
r1502,h_43,c_369,2017-04-30 01:32:51,2017-05-20,09:30:00,2017-05-22,2,72400
r1503,h_206,c_369,2017-06-26 16:01:47,2017-07-25,10:00:00,2017-07-27,4,193600
r1504,h_198,c_369,2017-11-24 14:16:25,2017-12-15,09:00:00,2017-12-17,2,77200
r1505,h_40,c_369,2018-04-06 03:28:11,2018-05-02,09:00:00,2018-05-05,4,106800
r1506,h_141,c_369,2018-07-02 06:42:54,2018-07-30,11:00:00,2018-08-02,4,212400
r1507,h_170,c_370,2016-01-30 21:36:53,2016-02-04,12:30:00,2016-02-06,2,98800
r1508,h_259,c_370,2016-06-24 19:26:18,2016-06-29,10:30:00,2016-06-30,1,58400
r1509,h_247,c_370,2016-11-04 22:38:37,2016-11-10,09:00:00,2016-11-11,2,142400
r1510,h_1,c_371,2016-03-11 17:44:52,2016-03-19,11:30:00,2016-03-20,3,78300
r1511,h_248,c_371,2016-06-23 02:41:40,2016-07-21,12:00:00,2016-07-24,2,103200
r1512,h_40,c_371,2016-11-30 19:05:20,2016-12-20,11:30:00,2016-12-23,2,53400
r1513,h_79,c_371,2017-01-24 23:49:40,2017-02-02,10:30:00,2017-02-03,4,80000
r1514,h_114,c_371,2017-06-22 17:22:29,2017-07-20,10:30:00,2017-07-22,1,38400
r1515,h_94,c_371,2017-07-30 02:48:18,2017-08-24,09:30:00,2017-08-26,2,62800
r1516,h_131,c_371,2017-10-03 15:30:18,2017-10-16,12:30:00,2017-10-18,3,83400
r1517,h_47,c_371,2018-02-08 12:21:01,2018-02-23,12:30:00,2018-02-26,2,69600
r1518,h_189,c_372,2016-03-06 05:22:09,2016-03-15,11:30:00,2016-03-18,2,48000
r1519,h_120,c_372,2016-05-25 01:21:50,2016-05-25,09:00:00,2016-05-27,1,86800
r1520,h_93,c_372,2016-06-18 09:54:30,2016-07-16,09:30:00,2016-07-18,4,78400
r1521,h_196,c_372,2016-12-10 23:27:25,2016-12-20,12:30:00,2016-12-21,4,94000
r1522,h_147,c_372,2017-04-15 15:16:33,2017-04-20,10:00:00,2017-04-23,1,40200
r1523,h_66,c_373,2016-04-09 12:16:25,2016-04-09,12:00:00,2016-04-12,4,415200
r1524,h_123,c_373,2016-06-28 05:44:45,2016-06-28,09:00:00,2016-07-01,4,67200
r1525,h_165,c_373,2016-10-31 14:39:40,2016-11-12,11:00:00,2016-11-15,2,106800
r1526,h_65,c_373,2017-01-29 08:44:04,2017-02-23,11:00:00,2017-02-24,2,16800
r1527,h_250,c_374,2016-06-06 11:14:18,2016-06-09,11:00:00,2016-06-12,4,309600
r1528,h_148,c_374,2016-10-09 16:29:39,2016-10-20,10:00:00,2016-10-21,2,19600
r1529,h_37,c_374,2017-01-31 12:40:53,2017-02-21,09:00:00,2017-02-22,3,75300
r1530,h_173,c_374,2017-08-08 22:42:01,2017-08-27,09:30:00,2017-08-28,3,120000
r1531,h_218,c_374,2017-11-13 07:16:03,2017-11-26,12:30:00,2017-11-28,4,168000
r1532,h_82,c_374,2018-01-15 03:54:09,2018-01-29,09:30:00,2018-01-30,1,12700
r1533,h_184,c_375,2016-01-27 23:28:36,2016-02-12,09:30:00,2016-02-14,1,39800
r1534,h_4,c_375,2016-07-24 18:13:10,2016-08-21,11:00:00,2016-08-23,1,10400
r1535,h_112,c_375,2016-11-09 02:19:19,2016-11-29,12:30:00,2016-11-30,4,156000
r1536,h_218,c_375,2017-04-22 12:09:55,2017-05-01,11:30:00,2017-05-02,2,42000
r1537,h_176,c_375,2017-07-30 17:51:56,2017-08-06,12:00:00,2017-08-07,3,52200
r1538,h_19,c_375,2017-10-29 06:40:28,2017-11-04,12:30:00,2017-11-05,1,12000
r1539,h_237,c_375,2018-04-27 22:05:34,2018-05-14,09:30:00,2018-05-17,3,92700
r1540,h_99,c_376,2016-01-23 04:41:34,2016-02-17,12:30:00,2016-02-20,4,268800
r1541,h_7,c_376,2016-02-24 00:12:25,2016-03-14,11:30:00,2016-03-16,2,75600
r1542,h_147,c_376,2016-08-16 04:35:31,2016-09-14,09:30:00,2016-09-16,2,53600
r1543,h_36,c_376,2017-02-19 14:37:56,2017-03-03,09:30:00,2017-03-06,1,90900
r1544,h_175,c_376,2017-03-20 17:27:57,2017-03-23,09:00:00,2017-03-25,3,114000
r1545,h_194,c_377,2016-01-21 00:30:34,2016-01-23,09:00:00,2016-01-26,1,29700
r1546,h_147,c_377,2016-05-27 14:40:48,2016-06-04,11:30:00,2016-06-07,4,160800
r1547,h_149,c_377,2016-09-27 08:19:24,2016-10-10,11:00:00,2016-10-13,2,153600
r1548,h_230,c_377,2017-01-30 10:13:47,2017-02-15,10:00:00,2017-02-18,2,104400
r1549,h_115,c_378,2016-02-16 23:07:20,2016-03-06,11:00:00,2016-03-08,4,328000
r1550,h_40,c_378,2016-06-18 00:37:35,2016-07-18,12:00:00,2016-07-19,3,26700
r1551,h_98,c_378,2016-11-17 15:22:42,2016-11-26,12:00:00,2016-11-27,1,18900
r1552,h_106,c_378,2016-11-28 07:57:38,2016-12-13,11:00:00,2016-12-15,4,177600
r1553,h_101,c_378,2017-05-22 16:27:52,2017-05-31,10:30:00,2017-06-02,4,112000
r1554,h_171,c_378,2017-09-24 23:27:35,2017-10-01,10:30:00,2017-10-03,3,153000
r1555,h_19,c_378,2018-01-29 04:48:14,2018-02-02,12:00:00,2018-02-05,2,72000
r1556,h_142,c_379,2016-06-17 04:16:48,2016-06-30,12:30:00,2016-07-03,4,111600
r1557,h_213,c_380,2016-01-20 01:49:39,2016-01-28,11:30:00,2016-01-31,1,15600
r1558,h_9,c_380,2016-06-23 08:47:10,2016-06-29,10:00:00,2016-07-01,1,62800
r1559,h_58,c_380,2016-11-22 06:19:49,2016-12-11,11:30:00,2016-12-12,2,67000
r1560,h_169,c_380,2017-05-04 01:41:38,2017-05-31,10:00:00,2017-06-01,3,25200
r1561,h_80,c_380,2017-10-13 13:11:32,2017-10-30,09:30:00,2017-11-01,1,73400
r1562,h_87,c_380,2018-04-21 00:05:11,2018-05-03,12:30:00,2018-05-06,1,18600
r1563,h_6,c_380,2018-09-19 17:46:55,2018-09-26,12:30:00,2018-09-27,2,99000
r1564,h_50,c_381,2016-02-21 10:10:38,2016-03-06,11:00:00,2016-03-09,4,61200
r1565,h_68,c_381,2016-03-25 00:44:11,2016-03-28,09:30:00,2016-03-29,2,17200
r1566,h_260,c_382,2016-06-11 22:40:12,2016-06-21,11:30:00,2016-06-22,2,82000
r1567,h_176,c_382,2016-11-10 07:25:15,2016-11-25,09:30:00,2016-11-27,1,34800
r1568,h_228,c_382,2017-02-01 12:12:01,2017-02-12,11:30:00,2017-02-14,3,46200
r1569,h_299,c_382,2017-07-02 08:43:22,2017-07-15,10:00:00,2017-07-16,4,96800
r1570,h_225,c_382,2017-07-21 14:46:26,2017-08-13,11:00:00,2017-08-16,3,64800
r1571,h_118,c_382,2017-10-27 23:34:35,2017-11-07,10:00:00,2017-11-08,3,32400
r1572,h_149,c_383,2016-02-26 01:30:52,2016-03-24,11:30:00,2016-03-25,1,25600
r1573,h_45,c_384,2016-05-05 12:49:46,2016-06-03,10:00:00,2016-06-05,4,80000
r1574,h_155,c_384,2016-08-10 01:47:16,2016-08-25,12:30:00,2016-08-26,4,96400
r1575,h_261,c_384,2017-01-14 13:20:59,2017-02-12,09:30:00,2017-02-15,3,92700
r1576,h_133,c_384,2017-08-11 21:58:46,2017-08-13,09:30:00,2017-08-14,4,50400
r1577,h_216,c_384,2017-10-22 20:27:18,2017-10-24,10:00:00,2017-10-26,2,77200
r1578,h_130,c_386,2016-02-16 06:16:52,2016-02-22,11:00:00,2016-02-25,2,151200
r1579,h_138,c_386,2016-04-02 10:45:56,2016-04-15,12:00:00,2016-04-16,3,28800
r1580,h_7,c_386,2016-09-13 21:31:14,2016-09-22,11:30:00,2016-09-25,3,170100
r1581,h_296,c_386,2017-02-19 07:37:10,2017-03-17,11:00:00,2017-03-18,2,34400
r1582,h_8,c_387,2016-05-24 03:00:08,2016-06-12,10:00:00,2016-06-14,1,24800
r1583,h_283,c_387,2016-11-22 00:25:45,2016-12-16,11:30:00,2016-12-17,4,81200
r1584,h_194,c_387,2017-01-02 21:56:21,2017-01-12,11:30:00,2017-01-13,3,29700
r1585,h_132,c_388,2016-06-15 00:48:26,2016-06-16,12:00:00,2016-06-19,4,244800
r1586,h_232,c_388,2016-09-28 19:07:28,2016-10-17,10:00:00,2016-10-19,1,57000
r1587,h_117,c_388,2017-04-05 13:12:30,2017-04-21,09:00:00,2017-04-22,2,29400
r1588,h_177,c_388,2017-08-28 16:21:38,2017-09-07,09:30:00,2017-09-08,1,70100
r1589,h_277,c_388,2018-01-18 07:40:57,2018-01-18,09:30:00,2018-01-19,2,26200
r1590,h_59,c_388,2018-06-07 07:23:36,2018-06-10,12:00:00,2018-06-11,1,24800
r1591,h_55,c_389,2016-05-30 09:18:50,2016-06-02,09:30:00,2016-06-05,3,127800
r1592,h_181,c_389,2016-09-26 16:10:23,2016-10-10,12:30:00,2016-10-11,2,16800
r1593,h_292,c_389,2016-10-19 06:41:52,2016-10-29,11:00:00,2016-10-30,1,9100
r1594,h_201,c_390,2016-05-09 22:39:47,2016-05-21,12:00:00,2016-05-22,4,35600
r1595,h_19,c_390,2016-11-05 17:31:30,2016-12-01,10:30:00,2016-12-03,1,24000
r1596,h_95,c_390,2017-01-14 10:30:17,2017-01-29,09:30:00,2017-02-01,4,518400
r1597,h_120,c_390,2017-03-05 15:11:44,2017-03-17,09:00:00,2017-03-19,2,173600
r1598,h_190,c_390,2017-04-26 03:14:41,2017-05-12,12:00:00,2017-05-14,1,15800
r1599,h_61,c_391,2016-02-17 01:16:41,2016-03-07,10:30:00,2016-03-09,3,448800
r1600,h_237,c_391,2016-08-26 19:33:01,2016-09-25,10:30:00,2016-09-28,3,92700
r1601,h_116,c_391,2016-12-22 15:25:13,2017-01-12,09:00:00,2017-01-14,3,80400
r1602,h_276,c_391,2017-05-15 09:55:57,2017-06-03,11:00:00,2017-06-06,4,474000
r1603,h_168,c_391,2017-06-25 07:53:25,2017-07-08,11:00:00,2017-07-09,3,39900
r1604,h_90,c_391,2017-08-26 20:45:00,2017-08-31,10:30:00,2017-09-03,3,72000
r1605,h_295,c_391,2018-01-25 01:49:25,2018-02-03,12:00:00,2018-02-04,1,5600
r1606,h_241,c_392,2016-03-03 04:05:25,2016-03-20,12:00:00,2016-03-21,3,18000
r1607,h_245,c_392,2016-07-25 21:16:18,2016-08-01,09:30:00,2016-08-04,2,82800
r1608,h_107,c_393,2016-04-15 02:30:14,2016-04-20,09:00:00,2016-04-21,4,75200
r1609,h_127,c_393,2016-05-31 06:04:22,2016-06-19,12:30:00,2016-06-22,3,378000
r1610,h_298,c_393,2016-07-27 21:00:33,2016-08-12,11:00:00,2016-08-14,2,39200
r1611,h_126,c_393,2016-11-25 12:51:40,2016-12-20,09:30:00,2016-12-21,4,76400
r1612,h_202,c_393,2017-04-05 02:52:33,2017-04-12,12:00:00,2017-04-13,3,43500
r1613,h_206,c_393,2017-06-11 02:12:38,2017-06-21,12:00:00,2017-06-22,4,96800
r1614,h_192,c_393,2017-11-30 18:01:13,2017-12-06,09:30:00,2017-12-09,1,45000
r1615,h_12,c_393,2017-12-22 10:59:59,2018-01-06,11:30:00,2018-01-07,2,13400
r1616,h_276,c_395,2016-06-27 16:32:22,2016-07-23,09:00:00,2016-07-25,4,316000
r1617,h_14,c_395,2016-11-28 05:26:25,2016-12-20,10:30:00,2016-12-23,3,69300
r1618,h_300,c_396,2016-01-13 16:53:07,2016-01-18,09:30:00,2016-01-20,3,97800
r1619,h_67,c_396,2016-03-06 05:36:03,2016-03-27,09:00:00,2016-03-28,2,63600
r1620,h_152,c_396,2016-08-21 01:19:49,2016-09-12,12:30:00,2016-09-15,1,50700
r1621,h_6,c_396,2016-10-09 08:43:02,2016-11-03,11:00:00,2016-11-06,4,594000
r1622,h_6,c_397,2016-05-21 23:49:30,2016-06-10,11:30:00,2016-06-11,1,49500
r1623,h_55,c_397,2016-07-03 17:27:07,2016-07-06,10:30:00,2016-07-09,1,42600
r1624,h_162,c_398,2016-02-14 01:57:08,2016-03-02,10:00:00,2016-03-03,4,42000
r1625,h_140,c_398,2016-06-04 13:53:52,2016-06-16,09:30:00,2016-06-18,1,20200
r1626,h_253,c_399,2016-05-07 08:31:32,2016-05-17,12:00:00,2016-05-19,4,41600
r1627,h_215,c_399,2016-07-29 10:01:18,2016-07-31,12:30:00,2016-08-02,2,61600
r1628,h_252,c_399,2017-01-17 06:42:38,2017-01-23,11:00:00,2017-01-26,4,266400
r1629,h_22,c_399,2017-03-20 05:51:35,2017-04-04,12:30:00,2017-04-05,1,10700
r1630,h_191,c_400,2016-04-25 00:53:09,2016-04-25,11:00:00,2016-04-28,2,247800
r1631,h_243,c_400,2016-07-07 04:09:43,2016-07-19,11:30:00,2016-07-21,4,221600
r1632,h_168,c_401,2016-05-02 16:37:59,2016-05-31,11:00:00,2016-06-02,3,79800
r1633,h_277,c_401,2016-09-24 17:03:28,2016-10-17,10:00:00,2016-10-19,2,52400
r1634,h_272,c_401,2017-03-26 21:16:19,2017-04-11,10:30:00,2017-04-13,4,227200
r1635,h_260,c_401,2017-06-15 15:55:48,2017-07-08,09:30:00,2017-07-09,1,41000
r1636,h_291,c_401,2017-08-17 19:08:30,2017-09-15,11:30:00,2017-09-18,2,201000
r1637,h_281,c_401,2018-02-07 01:21:25,2018-03-06,09:00:00,2018-03-07,1,15900
r1638,h_263,c_404,2016-04-01 23:24:31,2016-04-10,12:00:00,2016-04-11,2,45800
r1639,h_251,c_404,2016-05-20 12:16:17,2016-06-11,10:00:00,2016-06-14,2,34200
r1640,h_254,c_405,2016-02-29 13:11:59,2016-03-19,12:00:00,2016-03-20,2,10000
r1641,h_14,c_406,2016-03-16 15:08:10,2016-04-10,10:00:00,2016-04-13,4,92400
r1642,h_239,c_406,2016-08-21 05:19:50,2016-09-18,12:30:00,2016-09-21,1,169500
r1643,h_247,c_406,2017-02-14 01:28:53,2017-03-12,11:30:00,2017-03-13,3,213600
r1644,h_121,c_406,2017-08-16 01:21:05,2017-09-13,10:30:00,2017-09-14,1,23000
r1645,h_175,c_406,2017-10-22 11:19:37,2017-10-22,11:30:00,2017-10-23,2,38000
r1646,h_34,c_406,2018-04-19 03:18:33,2018-04-20,09:30:00,2018-04-22,1,17000
r1647,h_29,c_407,2016-03-03 13:15:27,2016-03-18,10:00:00,2016-03-20,2,37200
r1648,h_80,c_407,2016-08-22 12:39:10,2016-08-24,09:00:00,2016-08-26,1,73400
r1649,h_184,c_407,2016-09-02 20:16:24,2016-09-13,11:00:00,2016-09-14,2,39800
r1650,h_215,c_407,2016-12-27 23:10:12,2016-12-27,09:00:00,2016-12-28,4,61600
r1651,h_60,c_407,2017-06-05 04:57:01,2017-06-19,09:30:00,2017-06-20,4,46800
r1652,h_143,c_407,2017-12-04 17:06:46,2018-01-01,11:30:00,2018-01-04,1,59400
r1653,h_108,c_407,2018-02-27 16:18:42,2018-03-12,09:00:00,2018-03-13,2,17200
r1654,h_23,c_408,2016-04-26 02:23:40,2016-05-06,10:30:00,2016-05-07,1,65100
r1655,h_120,c_408,2016-08-25 06:52:17,2016-09-19,09:00:00,2016-09-21,1,86800
r1656,h_234,c_408,2017-03-02 10:21:49,2017-03-24,09:00:00,2017-03-26,1,11200
r1657,h_52,c_408,2017-05-09 02:54:26,2017-05-10,10:00:00,2017-05-13,1,81300
r1658,h_176,c_408,2017-07-13 21:46:06,2017-07-20,10:30:00,2017-07-23,3,156600
r1659,h_299,c_408,2017-12-24 15:36:25,2018-01-07,09:30:00,2018-01-10,4,290400
r1660,h_4,c_409,2016-06-27 12:02:37,2016-07-06,12:30:00,2016-07-07,2,10400
r1661,h_53,c_409,2016-11-15 21:28:57,2016-12-07,09:30:00,2016-12-08,4,14800
r1662,h_28,c_409,2017-02-09 03:53:40,2017-03-04,12:30:00,2017-03-07,4,68400
r1663,h_269,c_409,2017-06-03 12:27:31,2017-06-27,10:00:00,2017-06-28,3,202800
r1664,h_277,c_409,2017-08-29 18:29:10,2017-09-13,12:00:00,2017-09-14,4,52400
r1665,h_135,c_409,2017-10-14 18:26:15,2017-11-01,10:00:00,2017-11-03,3,69600
r1666,h_224,c_409,2018-01-23 00:06:30,2018-01-31,10:00:00,2018-02-03,1,12000
r1667,h_290,c_410,2016-03-20 01:26:30,2016-04-15,12:30:00,2016-04-18,1,47700
r1668,h_120,c_410,2016-05-03 05:59:37,2016-06-01,11:00:00,2016-06-02,1,43400
r1669,h_241,c_410,2016-08-10 21:22:34,2016-09-02,11:00:00,2016-09-05,4,72000
r1670,h_38,c_410,2017-01-20 00:07:02,2017-02-19,10:00:00,2017-02-22,2,336000
r1671,h_227,c_410,2017-05-07 18:23:45,2017-05-19,12:30:00,2017-05-21,1,15800
